file_id	dataset	tech_reps	bio_reps	download_url	target_label	description	biosample
/files/ENCFF321KQD/	/experiments/ENCSR000EHE/	1_1,2_1	1,2	/files/ENCFF321KQD/@@download/ENCFF321KQD.bed.gz	CEBPB	K562	CEBPB ChIP-seq on human K562
/files/ENCFF500JFI/	/experiments/ENCSR000BIR/	1_1,2_1	1,2	/files/ENCFF500JFI/@@download/ENCFF500JFI.bed.gz	SP1	H1-hESC	SP1 ChIP-seq protocol PCR1x on human H1-hESC
/files/ENCFF832OST/	/experiments/ENCSR547TGL/	1_1,2_1	1,2	/files/ENCFF832OST/@@download/ENCFF832OST.bed.gz	eGFP-ZNF701	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF701 ChIP-seq on human HEK293 cells.
/files/ENCFF249TYS/	/experiments/ENCSR822CCM/	1_1,2_1	1,2	/files/ENCFF249TYS/@@download/ENCFF249TYS.bed.gz	ARID1B	K562	ARID1B ChIP-seq on human K562
/files/ENCFF720YMW/	/experiments/ENCSR000BGY/	1_1,2_1	1,2	/files/ENCFF720YMW/@@download/ENCFF720YMW.bed.gz	IRF4	GM12878	IRF4 ChIP-seq protocol PCR1x on human GM12878
/files/ENCFF837RIT/	/experiments/ENCSR084RDK/	1_1,2_1	1,2	/files/ENCFF837RIT/@@download/ENCFF837RIT.bed.gz	CTCF	DOHH2	
/files/ENCFF420MLJ/	/experiments/ENCSR000BKY/	1_1,2_1	1,2	/files/ENCFF420MLJ/@@download/ENCFF420MLJ.bed.gz	FOXA1	T47D treated with 0.02% dimethyl sulfoxide for 1 hour	FOXA1 ChIP-seq protocol v041610.2 on human T-47D treated with 0.02% DMSO
/files/ENCFF532KPP/	/experiments/ENCSR906PEI/	1_1,2_1	1,2	/files/ENCFF532KPP/@@download/ENCFF532KPP.bed.gz	SP1	HEK293T	SP1 ChIP-seq on human HEK293T
/files/ENCFF563LGJ/	/experiments/ENCSR635GTR/	1_1,2_1	1,2	/files/ENCFF563LGJ/@@download/ENCFF563LGJ.bed.gz	eGFP-TEAD2	K562 genetically modified using stable transfection	eGFP-TEAD2 ChIP-seq on human K562
/files/ENCFF060IVS/	/experiments/ENCSR000BLD/	1_1,2_1	1,2	/files/ENCFF060IVS/@@download/ENCFF060IVS.bed.gz	RAD21	H1-hESC	RAD21 ChIP-seq protocol v041610.2 on human H1-hESC
/files/ENCFF350CKI/	/experiments/ENCSR518WPL/	1_1,2_1	1,2	/files/ENCFF350CKI/@@download/ENCFF350CKI.bed.gz	NR2F6	HepG2	Chip-Seq on HepG2
/files/ENCFF727ZIT/	/experiments/ENCSR516HUP/	1_1,2_1	1,2	/files/ENCFF727ZIT/@@download/ENCFF727ZIT.bed.gz	ZBTB33	liver male adult (32 years)	Chip-Seq on ZBTB33-human
/files/ENCFF093ZAB/	/experiments/ENCSR000BQH/	1_1,2_1	1,2	/files/ENCFF093ZAB/@@download/ENCFF093ZAB.bed.gz	BCL3	A549 treated with 0.02% ethanol for 1 hour	BCL3 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%
/files/ENCFF896WFR/	/experiments/ENCSR000BPU/	1_1,2_1	1,2	/files/ENCFF896WFR/@@download/ENCFF896WFR.bed.gz	ETS1	A549 treated with 0.02% ethanol for 1 hour	ETS1 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%
/files/ENCFF295ZLM/	/experiments/ENCSR459FTB/	1_1,2_1	1,2	/files/ENCFF295ZLM/@@download/ENCFF295ZLM.bed.gz	UBTF	GM12878	UBTF ChIP-seq on human GM12878
/files/ENCFF613KAB/	/experiments/ENCSR269TNX/	1_1,2_1	1,2	/files/ENCFF613KAB/@@download/ENCFF613KAB.bed.gz	3xFLAG-GABPA	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF668ZTJ/	/experiments/ENCSR288MOZ/	1_1,2_1	1,2	/files/ENCFF668ZTJ/@@download/ENCFF668ZTJ.bed.gz	LARP7	K562	LARP7 ChIP-seq on human K562
/files/ENCFF694ZRC/	/experiments/ENCSR876UYH/	1_1,2_1	1,2	/files/ENCFF694ZRC/@@download/ENCFF694ZRC.bed.gz	ZHX2	MCF-7	Chip-Seq on MCF7
/files/ENCFF887DUY/	/experiments/ENCSR238QRG/	1_1,2_1	1,2	/files/ENCFF887DUY/@@download/ENCFF887DUY.bed.gz	TBX3	HepG2	TBX3 ChIP-seq on human HepG2
/files/ENCFF349GBE/	/experiments/ENCSR835TCD/	1_1,2_1	1,2	/files/ENCFF349GBE/@@download/ENCFF349GBE.bed.gz	eGFP-HDAC8	K562 genetically modified using stable transfection	eGFP-HDAC8 ChIP-seq on human K562
/files/ENCFF615GTV/	/experiments/ENCSR000AUE/	1_1,2_1	1,2	/files/ENCFF615GTV/@@download/ENCFF615GTV.bed.gz	CTCF	A549 treated with 100 nM dexamethasone for 1 hour	ChIP-seq on human A549 CTCF treated with dexamethasone at 100nM
/files/ENCFF454QQD/	/experiments/ENCSR979QYJ/	1_1,2_1	1,2	/files/ENCFF454QQD/@@download/ENCFF454QQD.bed.gz	MNT	K562	MNT ChIP-seq on human K562
/files/ENCFF427RYJ/	/experiments/ENCSR000DTA/	1_1,2_1	1,2	/files/ENCFF427RYJ/@@download/ENCFF427RYJ.bed.gz	CTCF	brain microvascular endothelial cell	CTCF ChIP-seq on human HBMEC
/files/ENCFF078OUD/	/experiments/ENCSR000EHB/	1_1,2_1	1,2	/files/ENCFF078OUD/@@download/ENCFF078OUD.bed.gz	TAL1	K562	TAL1 ChIP-seq on human K562
/files/ENCFF951BQB/	/experiments/ENCSR000BRT/	1_1,2_1	1,2	/files/ENCFF951BQB/@@download/ENCFF951BQB.bed.gz	CBX3	K562	CBX3 ChIP-seq protocol v042211.1 on human K562
/files/ENCFF464QAL/	/experiments/ENCSR940MHE/	1_1,2_1	1,2	/files/ENCFF464QAL/@@download/ENCFF464QAL.bed.gz	MBD2	MCF-7	ChIP-Seq on MCF7-human
/files/ENCFF273HTX/	/experiments/ENCSR303GFI/	1_1,2_1	1,2	/files/ENCFF273HTX/@@download/ENCFF273HTX.bed.gz	CTCF	RWPE1	CTCF ChIP-seq on human RWPE1
/files/ENCFF850DQJ/	/experiments/ENCSR315NAC/	1_1,2_1	1,2	/files/ENCFF850DQJ/@@download/ENCFF850DQJ.bed.gz	CTCF	LNCAP	CTCF ChIP-seq on human LNCAP
/files/ENCFF476NAK/	/experiments/ENCSR793USK/	1_1,2_1	1,2	/files/ENCFF476NAK/@@download/ENCFF476NAK.bed.gz	EZH2	PC-9	
/files/ENCFF087MFG/	/experiments/ENCSR000BMV/	1_1,2_1	1,2	/files/ENCFF087MFG/@@download/ENCFF087MFG.bed.gz	FOSL1	K562	FOSL1 ChIP-seq protocol v041610.1 on human K562
/files/ENCFF638IIC/	/experiments/ENCSR298JCG/	1_1,2_1	1,2	/files/ENCFF638IIC/@@download/ENCFF638IIC.bed.gz	NCOR1	K562	NCOR1 ChIP-seq on human K562
/files/ENCFF960FKQ/	/experiments/ENCSR260UJI/	1_1,2_1	1,2	/files/ENCFF960FKQ/@@download/ENCFF960FKQ.bed.gz	3xFLAG-MBD1	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF658SGJ/	/experiments/ENCSR124BJR/	1_1,2_1	1,2	/files/ENCFF658SGJ/@@download/ENCFF658SGJ.bed.gz	ETV6	K562	ETV6 ChIP-seq on human K562
/files/ENCFF312XHI/	/experiments/ENCSR000FCC/	1_1,2_1	1,2	/files/ENCFF312XHI/@@download/ENCFF312XHI.bed.gz	NFE2	K562	NFE2 ChIP-seq on human K562
/files/ENCFF414LXZ/	/experiments/ENCSR966YYJ/	1_1,2_1	1,2	/files/ENCFF414LXZ/@@download/ENCFF414LXZ.bed.gz	BMI1	MCF-7	BMI1 ChIP-seq on human MCF-7
/files/ENCFF149OME/	/experiments/ENCSR504VDV/	1_1,2_1	1,2	/files/ENCFF149OME/@@download/ENCFF149OME.bed.gz	eGFP-ZNF654	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF654 ChIP-seq on human HEK293 cells.
/files/ENCFF952YDR/	/experiments/ENCSR000AQH/	2_1,3_1	2,3	/files/ENCFF952YDR/@@download/ENCFF952YDR.bed.gz	PHF8	K562	ChIP-seq on human K562 PHF8
/files/ENCFF719MXF/	/experiments/ENCSR000DZX/	1_1,2_1	1,2	/files/ENCFF719MXF/@@download/ENCFF719MXF.bed.gz	IRF3	GM12878	IRF3 ChIP-seq on human GM12878
/files/ENCFF080UUR/	/experiments/ENCSR592KSP/	1_1,2_1	1,2	/files/ENCFF080UUR/@@download/ENCFF080UUR.bed.gz	eGFP-ZFP64	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZFP64 ChIP-seq on human HEK293 cells.
/files/ENCFF761HIZ/	/experiments/ENCSR502GAX/	1_1,2_1	1,2	/files/ENCFF761HIZ/@@download/ENCFF761HIZ.bed.gz	3xFLAG-ZNF652	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF457HJS/	/experiments/ENCSR445PDR/	1_1,2_1	1,2	/files/ENCFF457HJS/@@download/ENCFF457HJS.bed.gz	eGFP-GFI1B	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-GFI1B ChIP-seq on human HEK293 cells.
/files/ENCFF755FMU/	/experiments/ENCSR447ZTA/	1_1,2_1	1,2	/files/ENCFF755FMU/@@download/ENCFF755FMU.bed.gz	eGFP-ZNF558	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF558 ChIP-seq on human HEK293 cells.
/files/ENCFF514DDI/	/experiments/ENCSR000EAA/	1_1,2_1	1,2	/files/ENCFF514DDI/@@download/ENCFF514DDI.bed.gz	WRNIP1	GM12878	WRNIP1 ChIP-seq on human GM12878 produced by the Snyder lab
/files/ENCFF455ZLJ/	/experiments/ENCSR000BGD/	1_1,2_1	1,2	/files/ENCFF455ZLJ/@@download/ENCFF455ZLJ.bed.gz	POLR2A	GM12878	POLR2A ChIP-seq protocol PCR2x on human GM12878
/files/ENCFF265QXK/	/experiments/ENCSR787RVK/	1_1,2_1	1,2	/files/ENCFF265QXK/@@download/ENCFF265QXK.bed.gz	eGFP-TSC22D4	K562 genetically modified using stable transfection	eGFP-TSC22D4 ChIP-seq on human K562
/files/ENCFF183SHS/	/experiments/ENCSR072LQF/	1_1,2_1	1,2	/files/ENCFF183SHS/@@download/ENCFF183SHS.bed.gz	eGFP-ZNF76	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF76 ChIP-seq on human HEK293 cells.
/files/ENCFF285QVL/	/experiments/ENCSR617IFZ/	1_1,2_1	1,2	/files/ENCFF285QVL/@@download/ENCFF285QVL.bed.gz	eGFP-CTCF	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-CTCF ChIP-seq on human HEK293 cells.
/files/ENCFF682XPD/	/experiments/ENCSR175EOM/	1_1,2_1	1,2	/files/ENCFF682XPD/@@download/ENCFF682XPD.bed.gz	EHMT2	K562	EHMT2 ChIP-seq on human K562
/files/ENCFF829NNC/	/experiments/ENCSR218GSN/	1_1,2_1	1,2	/files/ENCFF829NNC/@@download/ENCFF829NNC.bed.gz	ZFX	HEK293T	ZFX ChIP-seq on human HEK293T
/files/ENCFF904CNB/	/experiments/ENCSR619IUE/	1_1,2_1	1,2	/files/ENCFF904CNB/@@download/ENCFF904CNB.bed.gz	CTCF	bipolar neuron originated from GM23338 treated with 0.5 μg/mL doxycycline hyclate for 4 days	Chip-Seq on biopolar spindle neuron
/files/ENCFF923CHO/	/experiments/ENCSR000DZV/	1_1,2_1	1,2	/files/ENCFF923CHO/@@download/ENCFF923CHO.bed.gz	STAT3	GM12878	STAT3 ChIP-seq on human GM12878 produced by the Snyder lab
/files/ENCFF496YJC/	/experiments/ENCSR000BKH/	1_1,2_1	1,2	/files/ENCFF496YJC/@@download/ENCFF496YJC.bed.gz	BCLAF1	K562	BCLAF1 ChIP-seq protocol PCR1x on human K562
/files/ENCFF926VIT/	/experiments/ENCSR226QQM/	1_1,2_1	1,2	/files/ENCFF926VIT/@@download/ENCFF926VIT.bed.gz	3xFLAG-NFIA	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF689GPW/	/experiments/ENCSR886KKK/	1_1,2_1	1,2	/files/ENCFF689GPW/@@download/ENCFF689GPW.bed.gz	EZH2phosphoT487	bipolar neuron originated from GM23338 treated with 0.5 μg/mL doxycycline hyclate for 4 days	
/files/ENCFF814QPF/	/experiments/ENCSR364SNE/	1_1,2_1	1,2	/files/ENCFF814QPF/@@download/ENCFF814QPF.bed.gz	POU5F1	K562	POU5F1 ChIP-seq on human K562
/files/ENCFF691JUF/	/experiments/ENCSR217WRC/	1_1,2_1	1,2	/files/ENCFF691JUF/@@download/ENCFF691JUF.bed.gz	eGFP-TSHZ1	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-TSHZ1 ChIP-seq on human HEK293 cells.
/files/ENCFF959TZW/	/experiments/ENCSR872BOU/	1_1,2_1	1,2	/files/ENCFF959TZW/@@download/ENCFF959TZW.bed.gz	FOXK2	HEK293T	FOXK2 ChIP-seq on human HEK293T
/files/ENCFF621PFM/	/experiments/ENCSR061DGF/	1_1,2_1	1,2	/files/ENCFF621PFM/@@download/ENCFF621PFM.bed.gz	NANOG	GM23338 originated from GM23248	Chip-Seq on PGP1 iPSC
/files/ENCFF648HOK/	/experiments/ENCSR448UKK/	1_1,2_1	1,2	/files/ENCFF648HOK/@@download/ENCFF648HOK.bed.gz	eGFP-ZKSCAN8	K562 genetically modified using CRISPR	eGFP-ZKSCAN8 ChIP-seq on human K562
/files/ENCFF091YID/	/experiments/ENCSR839XZU/	1_1,2_1	1,2	/files/ENCFF091YID/@@download/ENCFF091YID.bed.gz	CREM	GM12878	CREM ChIP-seq on human GM12878
/files/ENCFF134HBP/	/experiments/ENCSR479QAJ/	1_1,2_1	1,2	/files/ENCFF134HBP/@@download/ENCFF134HBP.bed.gz	U2AF2	K562	U2AF2 ChIP-seq in K562
/files/ENCFF817ARM/	/experiments/ENCSR440VKE/	1_1,2_1	1,2	/files/ENCFF817ARM/@@download/ENCFF817ARM.bed.gz	eGFP-ADNP	K562 genetically modified using stable transfection	eGFP-ADNP ChIP-seq on human K562
/files/ENCFF769SEZ/	/experiments/ENCSR848YWD/	1_1,2_1	1,2	/files/ENCFF769SEZ/@@download/ENCFF769SEZ.bed.gz	ZMYM3	HepG2	Chip-Seq on HepG2
/files/ENCFF158FUG/	/experiments/ENCSR657EOF/	1_1,2_1	1,2	/files/ENCFF158FUG/@@download/ENCFF158FUG.bed.gz	NFRKB	K562	NFRKB ChIP-seq on human K562
/files/ENCFF271NEP/	/experiments/ENCSR603XLW/	1_1,2_1	1,2	/files/ENCFF271NEP/@@download/ENCFF271NEP.bed.gz	eGFP-ZNF589	K562 genetically modified using CRISPR	eGFP-ZNF589 ChIP-seq on human K562
/files/ENCFF547SJG/	/experiments/ENCSR416QLJ/	1_1,2_1	1,2	/files/ENCFF547SJG/@@download/ENCFF547SJG.bed.gz	eGFP-CEBPB	K562 genetically modified using stable transfection	eGFP-CEBPB ChIP-seq on human K562
/files/ENCFF437JVZ/	/experiments/ENCSR859RAO/	1_1,2_1	1,2	/files/ENCFF437JVZ/@@download/ENCFF437JVZ.bed.gz	eGFP-YY1	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-YY1 ChIP-seq on human HEK293 cells.
/files/ENCFF420PED/	/experiments/ENCSR196HGZ/	1_1,2_1	1,2	/files/ENCFF420PED/@@download/ENCFF420PED.bed.gz	JUND	liver female child (4 years)	Chip-Seq on JUND-human
/files/ENCFF931SVP/	/experiments/ENCSR772EEN/	1_1,2_1	1,2	/files/ENCFF931SVP/@@download/ENCFF931SVP.bed.gz	eGFP-RELA	K562 genetically modified using stable transfection	eGFP-RELA ChIP-seq on human K562
/files/ENCFF493ZMX/	/experiments/ENCSR847DIT/	1_1,2_1	1,2	/files/ENCFF493ZMX/@@download/ENCFF493ZMX.bed.gz	MAX	liver female child (4 years)	Chip-Seq on MAX-human
/files/ENCFF403TAE/	/experiments/ENCSR272JAT/	1_1,2_1	1,2	/files/ENCFF403TAE/@@download/ENCFF403TAE.bed.gz	CBX5	K562	CBX5 ChIP-seq on human K562
/files/ENCFF925OBR/	/experiments/ENCSR633EIC/	1_1,2_1	1,2	/files/ENCFF925OBR/@@download/ENCFF925OBR.bed.gz	3xFLAG-PBX2	K562 genetically modified using CRISPR	Chip-Seq on K562
/files/ENCFF125MEN/	/experiments/ENCSR552XSN/	1_1,2_1	1,2	/files/ENCFF125MEN/@@download/ENCFF125MEN.bed.gz	MLLT1	GM12878	MLLT1 ChIP-seq on human GM12878
/files/ENCFF952MVU/	/experiments/ENCSR382AIB/	1_1,2_1	1,2	/files/ENCFF952MVU/@@download/ENCFF952MVU.bed.gz	eGFP-DDX20	K562 genetically modified using stable transfection	eGFP-DDX20 ChIP-seq on human K562
/files/ENCFF891BPE/	/experiments/ENCSR125ZYC/	3_1,4_1	3,4	/files/ENCFF891BPE/@@download/ENCFF891BPE.bed.gz	eGFP-KLF9	MCF-7 genetically modified using stable transfection	eGFP-KLF9 ChIP-seq on human MCF-7
/files/ENCFF210HTZ/	/experiments/ENCSR961PPA/	1_1,2_1	1,2	/files/ENCFF210HTZ/@@download/ENCFF210HTZ.bed.gz	ATF2	GM12878	ATF2 ChIP-seq on human GM12878
/files/ENCFF467RYH/	/experiments/ENCSR052PTN/	1_1,2_1	1,2	/files/ENCFF467RYH/@@download/ENCFF467RYH.bed.gz	PCBP1	K562	PCBP1 ChIP-seq in K562
/files/ENCFF356LIU/	/experiments/ENCSR000AKB/	1_1,2_1	1,2	/files/ENCFF356LIU/@@download/ENCFF356LIU.bed.gz	CTCF	GM12878	CTCF ChIP-seq on human GM12878
/files/ENCFF695MEK/	/experiments/ENCSR000DYB/	1_1,2_1	1,2	/files/ENCFF695MEK/@@download/ENCFF695MEK.bed.gz	CTCF	WI38	CTCF ChIP-seq on human WI-38
/files/ENCFF462AZY/	/experiments/ENCSR608XTF/	1_1,2_1	1,2	/files/ENCFF462AZY/@@download/ENCFF462AZY.bed.gz	RNF2	K562	RNF2 ChIP-seq on human K562
/files/ENCFF348HKK/	/experiments/ENCSR134QIE/	1_1,2_1	1,2	/files/ENCFF348HKK/@@download/ENCFF348HKK.bed.gz	eGFP-ZFP3	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZFP3 ChIP-seq on human HEK293 cells.
/files/ENCFF102XVH/	/experiments/ENCSR791OZM/	1_1,2_1	1,2	/files/ENCFF102XVH/@@download/ENCFF102XVH.bed.gz	RBM25	K562	RBM25 ChIP-seq in K562
/files/ENCFF283CUY/	/experiments/ENCSR283ZRI/	1_1,2_1	1,2	/files/ENCFF283CUY/@@download/ENCFF283CUY.bed.gz	POLR2G	K562	POLR2G ChIP-seq in K562
/files/ENCFF043HHG/	/experiments/ENCSR138SFL/	1_1,3_1	1,3	/files/ENCFF043HHG/@@download/ENCFF043HHG.bed.gz	MCM2	K562	MCM2 ChIP-seq on human K562
/files/ENCFF788CJF/	/experiments/ENCSR928API/	2_1,3_1	2,3	/files/ENCFF788CJF/@@download/ENCFF788CJF.bed.gz	RFX1	HepG2	RFX1 ChIP-seq on human HepG2
/files/ENCFF084BUP/	/experiments/ENCSR038DJJ/	1_1,2_1	1,2	/files/ENCFF084BUP/@@download/ENCFF084BUP.bed.gz	SMAD1	K562	SMAD1 ChIP-seq on human K562
/files/ENCFF305CRL/	/experiments/ENCSR699YFX/	1_1,2_1	1,2	/files/ENCFF305CRL/@@download/ENCFF305CRL.bed.gz	CLOCK	MCF-7	CLOCK ChIP-seq on human MCF-7
/files/ENCFF104MXG/	/experiments/ENCSR350XWY/	1_1,2_1	1,2	/files/ENCFF104MXG/@@download/ENCFF104MXG.bed.gz	C11orf30	K562	C11orf30 ChIP-seq on human K562
/files/ENCFF115PGE/	/experiments/ENCSR997NGQ/	1_1,2_1	1,2	/files/ENCFF115PGE/@@download/ENCFF115PGE.bed.gz	XRCC3	K562	XRCC3 ChIP-seq on human K562
/files/ENCFF259LNG/	/experiments/ENCSR000DZW/	1_1,2_1	1,2	/files/ENCFF259LNG/@@download/ENCFF259LNG.bed.gz	RFX5	GM12878	RFX5 ChIP-seq on human GM12878 produced by the Snyder lab
/files/ENCFF355IUF/	/experiments/ENCSR295GRB/	1_1,2_1	1,2	/files/ENCFF355IUF/@@download/ENCFF355IUF.bed.gz	eGFP-ZNF213	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF213 ChIP-seq on human HEK293 cells.
/files/ENCFF071SOH/	/experiments/ENCSR803EKW/	1_1,2_1	1,2	/files/ENCFF071SOH/@@download/ENCFF071SOH.bed.gz	NCOA2	K562	NCOA2 ChIP-seq on human K562
/files/ENCFF429XQI/	/experiments/ENCSR184MFH/	1_1,3_1	1,3	/files/ENCFF429XQI/@@download/ENCFF429XQI.bed.gz	ZFP36	HeLa-S3	ZFP36 ChIP-seq on human HeLa-S3
/files/ENCFF712RIS/	/experiments/ENCSR000EBS/	1_1,2_1	1,2	/files/ENCFF712RIS/@@download/ENCFF712RIS.bed.gz	MAFK	H1-hESC	MAFK ChIP-seq on human H1-hESC produced by the Snyder lab
/files/ENCFF560WFS/	/experiments/ENCSR000BQC/	1_1,2_1	1,2	/files/ENCFF560WFS/@@download/ENCFF560WFS.bed.gz	POLR2AphosphoS5	endothelial cell of umbilical vein newborn	POLR2AphosphoS5 ChIP-seq protocol v041610.1 on human HUVEC
/files/ENCFF860IXB/	/experiments/ENCSR746XEG/	1_1,2_1	1,2	/files/ENCFF860IXB/@@download/ENCFF860IXB.bed.gz	NFXL1	GM12878	NFXL1 ChIP-seq on human GM12878
/files/ENCFF868BIT/	/experiments/ENCSR000DJW/	1_1,2_1	1,2	/files/ENCFF868BIT/@@download/ENCFF868BIT.bed.gz	eGFP-NR4A1	K562 genetically modified using stable transfection	NR4A1 ChIP-seq on human K562 eGFP-NR4A1
/files/ENCFF463GCH/	/experiments/ENCSR000BMD/	1_1,2_1	1,2	/files/ENCFF463GCH/@@download/ENCFF463GCH.bed.gz	ELF1	K562	ELF1 ChIP-seq protocol v041610.2 on human K562
/files/ENCFF864NSW/	/experiments/ENCSR000BGU/	1_1,2_1	1,2	/files/ENCFF864NSW/@@download/ENCFF864NSW.bed.gz	EBF1	GM12878	EBF1 ChIP-seq protocol PCR1x on human GM12878
/files/ENCFF978BBL/	/experiments/ENCSR000EGL/	1_1,2_1	1,2	/files/ENCFF978BBL/@@download/ENCFF978BBL.bed.gz	IRF1	K562 treated with interferon alpha for 6 hours	IRF1 ChIP-seq on human K562 treated with IFNa6h produced by the Snyder lab
/files/ENCFF669XCW/	/experiments/ENCSR000BOT/	1_1,2_1	1,2	/files/ENCFF669XCW/@@download/ENCFF669XCW.bed.gz	REST	HepG2	REST ChIP-seq protocol v041610.1 on human HepG2
/files/ENCFF990ZZT/	/experiments/ENCSR000DQN/	1_1,2_1	1,2	/files/ENCFF990ZZT/@@download/ENCFF990ZZT.bed.gz	CTCF	Caco-2	CTCF ChIP-seq on human Caco-2
/files/ENCFF778BLL/	/experiments/ENCSR000BQR/	1_1,2_1	1,2	/files/ENCFF778BLL/@@download/ENCFF778BLL.bed.gz	ESR1	Ishikawa treated with 100 nM bisphenol A for 1 hour	ESR1 ChIP-seq (protocol v041610.2) on Ishikawa cells treated with bisphenol A 100nM.  Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.
/files/ENCFF436DME/	/experiments/ENCSR647ZXA/	1_1,2_1	1,2	/files/ENCFF436DME/@@download/ENCFF436DME.bed.gz	eGFP-MEF2D	K562 genetically modified using stable transfection	eGFP-MEF2D ChIP-seq on human K562
/files/ENCFF119XBW/	/experiments/ENCSR000DPS/	1_1,2_1	1,2	/files/ENCFF119XBW/@@download/ENCFF119XBW.bed.gz	CTCF	AG09319	CTCF ChIP-seq on human AG09319
/files/ENCFF685CMQ/	/experiments/ENCSR263DFP/	1_1,2_1	1,2	/files/ENCFF685CMQ/@@download/ENCFF685CMQ.bed.gz	eGFP-PBX2	K562 genetically modified using stable transfection	eGFP-PBX2 ChIP-seq on human K562
/files/ENCFF478PGJ/	/experiments/ENCSR000EFR/	1_1,2_1	1,2	/files/ENCFF478PGJ/@@download/ENCFF478PGJ.bed.gz	ZC3H11A	K562	ZC3H11A ChIP-seq on human K562 produced by the Snyder lab
/files/ENCFF865OKF/	/experiments/ENCSR532EMP/	1_1,2_1	1,2	/files/ENCFF865OKF/@@download/ENCFF865OKF.bed.gz	eGFP-ZNF740	K562 genetically modified using stable transfection	eGFP-ZNF740 ChIP-seq on human K562
/files/ENCFF196CRQ/	/experiments/ENCSR000DUU/	1_1,2_1	1,2	/files/ENCFF196CRQ/@@download/ENCFF196CRQ.bed.gz	CTCF	fibroblast of mammary gland female	CTCF ChIP-seq on human HMF
/files/ENCFF107CPY/	/experiments/ENCSR996FYT/	1_1,2_1	1,2	/files/ENCFF107CPY/@@download/ENCFF107CPY.bed.gz	eGFP-ZNF202	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF202 ChIP-seq on human HEK293 cells.
/files/ENCFF654EGO/	/experiments/ENCSR000BMY/	1_1,2_1	1,2	/files/ENCFF654EGO/@@download/ENCFF654EGO.bed.gz	RAD21	GM12878	RAD21 ChIP-seq protocol v041610.1 on human GM12878
/files/ENCFF181XMM/	/experiments/ENCSR000EED/	1_1,2_1	1,2	/files/ENCFF181XMM/@@download/ENCFF181XMM.bed.gz	CHD2	HepG2	CHD2 ChIP-seq on human HepG2
/files/ENCFF196JGP/	/experiments/ENCSR000BHD/	1_1,2_1	1,2	/files/ENCFF196JGP/@@download/ENCFF196JGP.bed.gz	PAX5	GM12878	PAX5 ChIP-seq protocol PCR1x on human GM12878
/files/ENCFF753HNR/	/experiments/ENCSR203QEB/	1_1,2_1	1,2	/files/ENCFF753HNR/@@download/ENCFF753HNR.bed.gz	CTCF	Panc1	CTCF ChIP-seq on human Panc1
/files/ENCFF775BWJ/	/experiments/ENCSR435OQD/	1_1,2_1	1,2	/files/ENCFF775BWJ/@@download/ENCFF775BWJ.bed.gz	ZFX	MCF-7	ZFX ChIP-seq on human MCF-7
/files/ENCFF903AMR/	/experiments/ENCSR604VWJ/	1_1,2_1	1,2	/files/ENCFF903AMR/@@download/ENCFF903AMR.bed.gz	eGFP-KLF7	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-KLF7 ChIP-seq on human HEK293 cells.
/files/ENCFF228CDD/	/experiments/ENCSR000BQQ/	1_1,2_1	1,2	/files/ENCFF228CDD/@@download/ENCFF228CDD.bed.gz	TCF12	A549 treated with 0.02% ethanol for 1 hour	TCF12 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%
/files/ENCFF747ICD/	/experiments/ENCSR000FAU/	1_1,2_1	1,2	/files/ENCFF747ICD/@@download/ENCFF747ICD.bed.gz	STAT1	K562 treated with interferon alpha for 6 hours	STAT1 ChIP-seq on human K562 treated with IFNa for 6 hours
/files/ENCFF825PWD/	/experiments/ENCSR689YFA/	1_1,2_1	1,2	/files/ENCFF825PWD/@@download/ENCFF825PWD.bed.gz	eGFP-ZNF146	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF146 ChIP-seq on human HEK293 cells.
/files/ENCFF723LVE/	/experiments/ENCSR000DKN/	1_1,2_1	1,2	/files/ENCFF723LVE/@@download/ENCFF723LVE.bed.gz	CTCF	H54	CTCF ChIP-seq on human Gliobla
