file_id	dataset	tech_reps	bio_reps	download_url	target_label	biosample_short_name	mod_or_treament	lab	biosample_summary	description	biosample_accession	biosample_ontology_id	biosample_treatments	biosample_applied_mods	biosample_genetic_mods	linecount
/files/ENCFF035YWE/	/experiments/ENCSR000EDW/	1_1,2_1	1,2	/files/ENCFF035YWE/@@download/ENCFF035YWE.bed.gz	SMC3	HepG2	no-mod-or-treatment	michael-snyder	HepG2	SMC3 ChIP-seq on human HepG2	ENCBS638AAA	EFO:0001187	0	0	0	33694
/files/ENCFF946SAG/	/experiments/ENCSR000BHJ/	1_1,2_1	1,2	/files/ENCFF946SAG/@@download/ENCFF946SAG.bed.gz	PAX5	GM12878	no-mod-or-treatment	richard-myers	GM12878	PAX5 ChIP-seq protocol PCR1x on human GM12878	ENCBS110ENC	EFO:0002784	0	0	0	24158
/files/ENCFF547MLB/	/experiments/ENCSR000BRK/	1_1,2_1	1,2	/files/ENCFF547MLB/@@download/ENCFF547MLB.bed.gz	TEAD4	K562	no-mod-or-treatment	richard-myers	K562	TEAD4 ChIP-seq protocol v042211.1 on human K562	ENCBS109ENC	EFO:0002067	0	0	0	36110
/files/ENCFF666PCE/	/experiments/ENCSR000AQI/	1_1,2_1	1,2	/files/ENCFF666PCE/@@download/ENCFF666PCE.bed.gz	RBBP5	K562	no-mod-or-treatment	bradley-bernstein	K562	ChIP-seq on human K562 RBBP5	ENCBS979ZKW,ENCBS639AAA	EFO:0002067	0	0	0	24374
/files/ENCFF561OGS/	/experiments/ENCSR000BNE/	1_1,2_1	1,2	/files/ENCFF561OGS/@@download/ENCFF561OGS.bed.gz	EGR1	K562	no-mod-or-treatment	richard-myers	K562	EGR1 ChIP-seq protocol v041610.1 on human K562	ENCBS109ENC	EFO:0002067	0	0	0	37959
/files/ENCFF881AVX/	/experiments/ENCSR000EZW/	1_1,2_1	1,2	/files/ENCFF881AVX/@@download/ENCFF881AVX.bed.gz	JUN	K562	has-mod-or-treatment	sherman-weissman	K562 treated with Interferon gamma for 6 hours	JUN ChIP-seq on human K562 treated with IFNg for 6 hours	ENCBS789AAA	EFO:0002067	1	0	0	6313
/files/ENCFF108BSU/	/experiments/ENCSR511CUH/	1_1,2_1	1,2	/files/ENCFF108BSU/@@download/ENCFF108BSU.bed.gz	EZH2	neural-cell	no-mod-or-treatment	bradley-bernstein	neural cell originated from H1-hESC		ENCBS737HIZ,ENCBS504GFW	CL:0002319	0	0	0	4140
/files/ENCFF088OLI/	/experiments/ENCSR822AHX/	1_1,2_1	1,2	/files/ENCFF088OLI/@@download/ENCFF088OLI.bed.gz	IKZF2	GM12878	no-mod-or-treatment	michael-snyder	GM12878	IKZF2 ChIP-seq on human GM12878	ENCBS519VWT,ENCBS339VHO	EFO:0002784	0	0	0	51950
/files/ENCFF349RNE/	/experiments/ENCSR812FNU/	1_1,2_1	1,2	/files/ENCFF349RNE/@@download/ENCFF349RNE.bed.gz	CTCF	foreskin-keratinocyte	has-mod-or-treatment	michael-snyder	foreskin keratinocyte male newborn (2-4 days) treated with 1.2 mM calcium for 5.5 days	CTCF ChIP-seq on primary keratinocytes in day 6 of differentiation	ENCBS389AUD,ENCBS135YLX	CL:1001606	1	0	0	57823
/files/ENCFF672LKE/	/experiments/ENCSR000EGH/	1_1,2_1	1,2	/files/ENCFF672LKE/@@download/ENCFF672LKE.bed.gz	JUN	K562	has-mod-or-treatment	michael-snyder	K562 treated with interferon alpha for 30 minutes	JUN ChIP-seq on human K562 treated with IFNa30 produced by the Snyder lab	ENCBS852AAA	EFO:0002067	1	0	0	9346
/files/ENCFF184NAC/	/experiments/ENCSR000BNI/	1_1,2_1	1,2	/files/ENCFF184NAC/@@download/ENCFF184NAC.bed.gz	FOXA2	HepG2	no-mod-or-treatment	richard-myers	HepG2	FOXA2 ChIP-seq protocol v041610.1 on human HepG2	ENCBS114ENC	EFO:0001187	0	0	0	48726
/files/ENCFF195BKI/	/experiments/ENCSR000EDO/	1_1,2_1	1,2	/files/ENCFF195BKI/@@download/ENCFF195BKI.bed.gz	CEBPZ	HepG2	no-mod-or-treatment	michael-snyder	HepG2	CEBPZ ChIP-seq on human HepG2 produced by the Snyder lab	ENCBS638AAA	EFO:0001187	0	0	0	522
/files/ENCFF910KOG/	/experiments/ENCSR000BML/	1_1,2_1	1,2	/files/ENCFF910KOG/@@download/ENCFF910KOG.bed.gz	POLR2AphosphoS5	HCT116	no-mod-or-treatment	richard-myers	HCT116	POLR2AphosphoS5 ChIP-seq protocol v041610.1 on human HCT-116	ENCBS389ENC	EFO:0002824	0	0	0	40045
/files/ENCFF514IGC/	/experiments/ENCSR000BHE/	1_1,2_1	1,2	/files/ENCFF514IGC/@@download/ENCFF514IGC.bed.gz	NR3C1	A549	has-mod-or-treatment	richard-myers	A549 treated with 500 pM dexamethasone for 1 hour	NR3C1 ChIP-seq (protocol PCR1x) on A549 treated with dexamethasone at 500pM	ENCBS168AAA	EFO:0001086	1	0	0	2018
/files/ENCFF535MZG/	/experiments/ENCSR000DNA/	1_1,2_1	1,2	/files/ENCFF535MZG/@@download/ENCFF535MZG.bed.gz	CTCF	A549	no-mod-or-treatment	vishwanath-iyer	A549	CTCF ChIP-seq on human A549	ENCBS162AAA	EFO:0001086	0	0	0	43844
/files/ENCFF339XZT/	/experiments/ENCSR691TXI/	1_1,2_1	1,2	/files/ENCFF339XZT/@@download/ENCFF339XZT.bed.gz	eGFP-ZNF610	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF610 ChIP-seq on human HEK293 cells.	ENCBS494YKN,ENCBS479SVO	EFO:0001182	0	1	1	14851
/files/ENCFF556HMX/	/experiments/ENCSR000EFO/	1_1,2_1	1,2	/files/ENCFF556HMX/@@download/ENCFF556HMX.bed.gz	CUX1	K562	no-mod-or-treatment	michael-snyder	K562	CUX1 ChIP-seq on human K562 produced by the Snyder lab	ENCBS039ENC	EFO:0002067	0	0	0	6458
/files/ENCFF805VCP/	/experiments/ENCSR000AQU/	1_1,2_1	1,2	/files/ENCFF805VCP/@@download/ENCFF805VCP.bed.gz	CTCF	DND-41	no-mod-or-treatment	bradley-bernstein	DND-41	ChIP-seq on human Dnd41 CTCF	ENCBS688JZQ,ENCBS282AAA	EFO:0007074	0	0	0	35731
/files/ENCFF646IUA/	/experiments/ENCSR000BKP/	1_1,2_1	1,2	/files/ENCFF646IUA/@@download/ENCFF646IUA.bed.gz	JUND	H1-hESC	no-mod-or-treatment	richard-myers	H1-hESC	JUND ChIP-seq protocol v041610.2 on human H1-hESC	ENCBS111ENC	EFO:0003042	0	0	0	13606
/files/ENCFF225VCG/	/experiments/ENCSR217HTK/	1_1,2_1	1,2	/files/ENCFF225VCG/@@download/ENCFF225VCG.bed.gz	eGFP-ATF2	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ATF2 ChIP-seq on human HEK293 cells.	ENCBS818PXJ,ENCBS268PXW	EFO:0001182	0	1	1	30810
/files/ENCFF167MHN/	/experiments/ENCSR418MKG/	1_1,2_1	1,2	/files/ENCFF167MHN/@@download/ENCFF167MHN.bed.gz	eGFP-ZNF692	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF692 ChIP-seq on human HEK293 cells.	ENCBS992CJC,ENCBS809DNX	EFO:0001182	0	1	1	34838
/files/ENCFF839LPE/	/experiments/ENCSR000BTF/	1_1,2_1	1,2	/files/ENCFF839LPE/@@download/ENCFF839LPE.bed.gz	REST	HL-60	no-mod-or-treatment	richard-myers	HL-60	REST ChIP-seq protocol v042211.1 on human HL-60	ENCBS070ENC	EFO:0002793	0	0	0	13791
/files/ENCFF422MCZ/	/experiments/ENCSR000BNY/	1_1,2_1	1,2	/files/ENCFF422MCZ/@@download/ENCFF422MCZ.bed.gz	ZBTB33	HCT116	no-mod-or-treatment	richard-myers	HCT116	ZBTB33 ChIP-seq protocol v041610.1 on human HCT-116	ENCBS389ENC	EFO:0002824	0	0	0	5886
/files/ENCFF470ZMK/	/experiments/ENCSR000DZC/	1_1,2_1	1,2	/files/ENCFF470ZMK/@@download/ENCFF470ZMK.bed.gz	RCOR1	GM12878	no-mod-or-treatment	michael-snyder	GM12878	RCOR1 ChIP-seq on human GM12878 produced by the Snyder lab	ENCBS630AAA	EFO:0002784	0	0	0	11053
/files/ENCFF830BRO/	/experiments/ENCSR000BNG/	1_1,2_1	1,2	/files/ENCFF830BRO/@@download/ENCFF830BRO.bed.gz	MEF2C	GM12878	no-mod-or-treatment	richard-myers	GM12878	MEF2C ChIP-seq protocol v041610.1 on human GM12878	ENCBS110ENC	EFO:0002784	0	0	0	12091
/files/ENCFF361TIN/	/experiments/ENCSR588MQZ/	2_2,3_1	2,3	/files/ENCFF361TIN/@@download/ENCFF361TIN.bed.gz	eGFP-ZNF626	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF626 ChIP-seq on human HEK293 cells.	ENCBS486TOY,ENCBS035MGE,ENCBS567EMZ	EFO:0001182	0	1	1	3196
/files/ENCFF059GWW/	/experiments/ENCSR000EEA/	1_1,2_1	1,2	/files/ENCFF059GWW/@@download/ENCFF059GWW.bed.gz	RFX5	HepG2	no-mod-or-treatment	michael-snyder	HepG2	RFX5 ChIP-seq on human HepG2	ENCBS638AAA	EFO:0001187	0	0	0	7656
/files/ENCFF872MGU/	/experiments/ENCSR000BLE/	1_1,2_1	1,2	/files/ENCFF872MGU/@@download/ENCFF872MGU.bed.gz	FOXA1	HepG2	no-mod-or-treatment	richard-myers	HepG2	FOXA1 ChIP-seq protocol v041610.1 on human HepG2	ENCBS114ENC	EFO:0001187	0	0	0	56991
/files/ENCFF514BGQ/	/experiments/ENCSR000EBO/	1_1,2_1	1,2	/files/ENCFF514BGQ/@@download/ENCFF514BGQ.bed.gz	SIN3A	H1-hESC	no-mod-or-treatment	michael-snyder	H1-hESC	SIN3A ChIP-seq on human H1-hESC produced by the Snyder lab	ENCBS854AAA	EFO:0003042	0	0	0	29495
/files/ENCFF803FHN/	/experiments/ENCSR869IUD/	1_1,2_1	1,2	/files/ENCFF803FHN/@@download/ENCFF803FHN.bed.gz	ATF2	K562	no-mod-or-treatment	michael-snyder	K562	ATF2 ChIP-seq on human K562	ENCBS850QNJ,ENCBS697XFI	EFO:0002067	0	0	0	46737
/files/ENCFF498YGH/	/experiments/ENCSR545FXC/	1_1,2_1	1,2	/files/ENCFF498YGH/@@download/ENCFF498YGH.bed.gz	ATF7	HepG2	no-mod-or-treatment	michael-snyder	HepG2	ATF7 ChIP-seq on human HepG2	ENCBS541YFT,ENCBS225ERF	EFO:0001187	0	0	0	41305
/files/ENCFF863ATX/	/experiments/ENCSR000EDT/	1_1,2_1	1,2	/files/ENCFF863ATX/@@download/ENCFF863ATX.bed.gz	BHLHE40	HepG2	no-mod-or-treatment	michael-snyder	HepG2	BHLHE40 ChIP-seq on human HepG2	ENCBS638AAA	EFO:0001187	0	0	0	18200
/files/ENCFF394CEC/	/experiments/ENCSR000EFS/	1_1,2_1	1,2	/files/ENCFF394CEC/@@download/ENCFF394CEC.bed.gz	JUN	K562	no-mod-or-treatment	michael-snyder	K562	JUN ChIP-seq on human K562 produced by the Snyder lab	ENCBS039ENC	EFO:0002067	0	0	0	21528
/files/ENCFF775QVY/	/experiments/ENCSR021DJC/	1_1,2_1	1,2	/files/ENCFF775QVY/@@download/ENCFF775QVY.bed.gz	eGFP-BCL11A	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-BCL11A ChIP-seq on human HEK293 cells.	ENCBS941THM,ENCBS541ZKU	EFO:0001182	0	1	1	14215
/files/ENCFF199HGX/	/experiments/ENCSR000DZI/	1_1,2_1	1,2	/files/ENCFF199HGX/@@download/ENCFF199HGX.bed.gz	MXI1	GM12878	no-mod-or-treatment	michael-snyder	GM12878	MXI1 ChIP-seq on human GM12878	ENCBS831YAX,ENCBS595CWJ	EFO:0002784	0	0	0	23168
/files/ENCFF615NYO/	/experiments/ENCSR000ARD/	1_1,2_1	1,2	/files/ENCFF615NYO/@@download/ENCFF615NYO.bed.gz	EZH2	GM12878	no-mod-or-treatment	bradley-bernstein	GM12878	ChIP-seq on human GM12878 EZH2	ENCBS830CIQ,ENCBS715VCP	EFO:0002784	0	0	0	2075
/files/ENCFF813LOW/	/experiments/ENCSR000BRQ/	1_1,2_1	1,2	/files/ENCFF813LOW/@@download/ENCFF813LOW.bed.gz	CEBPB	K562	no-mod-or-treatment	richard-myers	K562	CEBPB ChIP-seq protocol v042211.1 on human K562	ENCBS109ENC	EFO:0002067	0	0	0	25460
/files/ENCFF915LKZ/	/experiments/ENCSR000BHI/	1_1,2_1	1,2	/files/ENCFF915LKZ/@@download/ENCFF915LKZ.bed.gz	POLR2A	A549	has-mod-or-treatment	richard-myers	A549 treated with 100 nM dexamethasone for 1 hour	PLOR2A ChIP-seq (protocol PCR2x) on A549 treated with dexamethasone at 100pM	ENCBS165AAA	EFO:0001086	1	0	0	29126
/files/ENCFF312JKD/	/experiments/ENCSR705ASR/	1_1,2_1	1,2	/files/ENCFF312JKD/@@download/ENCFF312JKD.bed.gz	eGFP-ZSCAN23	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZSCAN23 ChIP-seq on human HEK293 cells.	ENCBS970UWN,ENCBS200HYZ	EFO:0001182	0	1	1	9163
/files/ENCFF236MWG/	/experiments/ENCSR565XSL/	1_1,2_1	1,2	/files/ENCFF236MWG/@@download/ENCFF236MWG.bed.gz	EZH2phosphoT487	OCI-LY7	no-mod-or-treatment	bradley-bernstein	OCI-LY7		ENCBS699NWP,ENCBS304FAI,ENCBS040MJM	EFO:0006711	0	0	0	1254
/files/ENCFF480WDX/	/experiments/ENCSR000BRN/	1_1,2_1	1,2	/files/ENCFF480WDX/@@download/ENCFF480WDX.bed.gz	NFIC	GM12878	no-mod-or-treatment	richard-myers	GM12878	NFIC ChIP-seq protocol v042211.1 on human GM12878	ENCBS110ENC	EFO:0002784	0	0	0	38795
/files/ENCFF032BJW/	/experiments/ENCSR000DVQ/	1_1,2_1	1,2	/files/ENCFF032BJW/@@download/ENCFF032BJW.bed.gz	CTCF	fibroblast-of-villous-mesenchyme	no-mod-or-treatment	john-stamatoyannopoulos	fibroblast of villous mesenchyme	CTCF ChIP-seq on human HVMF	ENCBS499HFO,ENCBS677ASF	CL:0002558	0	0	0	48136
/files/ENCFF567NFS/	/experiments/ENCSR000DYR/	1_1,2_1	1,2	/files/ENCFF567NFS/@@download/ENCFF567NFS.bed.gz	CUX1	GM12878	no-mod-or-treatment	michael-snyder	GM12878	CUX1 ChIP-seq on human GM12878 produced by the Snyder lab	ENCBS630AAA	EFO:0002784	0	0	0	7768
/files/ENCFF004JFD/	/experiments/ENCSR103GAK/	1_1,2_1	1,2	/files/ENCFF004JFD/@@download/ENCFF004JFD.bed.gz	eGFP-ZNF175	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF175 ChIP-seq on human HEK293 cells.	ENCBS558YVE,ENCBS632ODA	EFO:0001182	0	1	1	993
/files/ENCFF897RQN/	/experiments/ENCSR000DQW/	1_1,2_1	1,2	/files/ENCFF897RQN/@@download/ENCFF897RQN.bed.gz	CTCF	GM06990	no-mod-or-treatment	john-stamatoyannopoulos	GM06990	CTCF ChIP-seq on human GM06990	ENCBS146QHV,ENCBS185XLT	EFO:0002783	0	0	0	47323
/files/ENCFF247MHT/	/experiments/ENCSR000BNQ/	1_1,2_1	1,2	/files/ENCFF247MHT/@@download/ENCFF247MHT.bed.gz	BCL3	GM12878	no-mod-or-treatment	richard-myers	GM12878	BCL3 ChIP-seq protocol v041610.1 on human GM12878	ENCBS110ENC	EFO:0002784	0	0	0	20556
/files/ENCFF834WWA/	/experiments/ENCSR000DRR/	1_1,2_1	1,2	/files/ENCFF834WWA/@@download/ENCFF834WWA.bed.gz	CTCF	GM12874	no-mod-or-treatment	john-stamatoyannopoulos	GM12874	CTCF ChIP-seq on human GM12874	ENCBS790RFB,ENCBS218AAA	EFO:0001161	0	0	0	39841
/files/ENCFF271RGE/	/experiments/ENCSR000EUU/	1_1,2_1	1,2	/files/ENCFF271RGE/@@download/ENCFF271RGE.bed.gz	POLR2A	HCT116	no-mod-or-treatment	peggy-farnham	HCT116	POLR2A ChIP-seq on human HCT-116	ENCBS409MTT	EFO:0002824	0	0	0	16764
/files/ENCFF883LRJ/	/experiments/ENCSR620DUQ/	1_1,2_1	1,2	/files/ENCFF883LRJ/@@download/ENCFF883LRJ.bed.gz	CREB1	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	CREB1 ChIP-seq on human MCF-7	ENCBS050QMU,ENCBS523HSQ	EFO:0001203	0	0	0	49386
/files/ENCFF641AVV/	/experiments/ENCSR897JCM/	1_1,2_1	1,2	/files/ENCFF641AVV/@@download/ENCFF641AVV.bed.gz	eGFP-ZNF491	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF491 ChIP-seq on human HEK293 cells.	ENCBS323PSJ,ENCBS671DPO	EFO:0001182	0	1	1	820
/files/ENCFF895JAW/	/experiments/ENCSR000EFJ/	1_1,2_1	1,2	/files/ENCFF895JAW/@@download/ENCFF895JAW.bed.gz	RAD21	IMR-90	no-mod-or-treatment	michael-snyder	IMR-90	RAD21 ChIP-seq on human IMR90 produced by the Snyder lab	ENCBS379ENC	EFO:0001196	0	0	0	41285
/files/ENCFF510FUM/	/experiments/ENCSR000BHB/	1_1,2_1	1,2	/files/ENCFF510FUM/@@download/ENCFF510FUM.bed.gz	EP300	GM12878	no-mod-or-treatment	richard-myers	GM12878	EP300 ChIP-seq protocol PCR1x on human GM12878	ENCBS110ENC	EFO:0002784	0	0	0	4572
/files/ENCFF773OQL/	/experiments/ENCSR000BHC/	1_1,2_1	1,2	/files/ENCFF773OQL/@@download/ENCFF773OQL.bed.gz	ZBTB33	GM12878	no-mod-or-treatment	richard-myers	GM12878	ZBTB33 ChIP-seq protocol PCR1x on human GM12878	ENCBS110ENC	EFO:0002784	0	0	0	2956
/files/ENCFF258PUP/	/experiments/ENCSR858FAN/	1_1,2_1	1,2	/files/ENCFF258PUP/@@download/ENCFF258PUP.bed.gz	eGFP-ZNF621	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF621 ChIP-seq on human HEK293 cells.	ENCBS249HTE,ENCBS865AIG	EFO:0001182	0	1	1	2087
/files/ENCFF955EQI/	/experiments/ENCSR011XCI/	1_1,2_1	1,2	/files/ENCFF955EQI/@@download/ENCFF955EQI.bed.gz	eGFP-ZNF585B	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF585B ChIP-seq on human HEK293 cells.	ENCBS284GFM,ENCBS472HLI	EFO:0001182	0	1	1	7546
/files/ENCFF145USV/	/experiments/ENCSR011CKE/	1_1,2_1	1,2	/files/ENCFF145USV/@@download/ENCFF145USV.bed.gz	eGFP-ZNF2	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF2 ChIP-seq on human HEK293 cells.	ENCBS824HHH,ENCBS158KCV	EFO:0001182	0	1	1	29235
/files/ENCFF247ULP/	/experiments/ENCSR011PEI/	1_1,2_1	1,2	/files/ENCFF247ULP/@@download/ENCFF247ULP.bed.gz	eGFP-ZNF175	K562	has-mod-or-treatment	kevin-white	K562 genetically modified using CRISPR	eGFP-ZNF175 ChIP-seq on human K562	ENCBS098BHX,ENCBS200VWP	EFO:0002067	0	1	1	18609
/files/ENCFF886YDF/	/experiments/ENCSR125DNC/	1_1,2_1	1,2	/files/ENCFF886YDF/@@download/ENCFF886YDF.bed.gz	eGFP-ZNF394	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF394 ChIP-seq on human HEK293 cells.	ENCBS906WJT,ENCBS890IKR	EFO:0001182	0	1	1	32312
/files/ENCFF627BHP/	/experiments/ENCSR555ZMV/	1_1,2_1	1,2	/files/ENCFF627BHP/@@download/ENCFF627BHP.bed.gz	AGO1	HepG2	no-mod-or-treatment	xiang-dong-fu	HepG2	AGO1 ChIP-seq in HepG2	ENCBS497AGN,ENCBS486YWI	EFO:0001187	0	0	0	13830
/files/ENCFF173TXA/	/experiments/ENCSR000EWG/	1_1,2_1	1,2	/files/ENCFF173TXA/@@download/ENCFF173TXA.bed.gz	GATA2	K562	no-mod-or-treatment	peggy-farnham	K562	GATA2 ChIP-seq on human K562	ENCBS667AAA	EFO:0002067	0	0	0	11584
/files/ENCFF323AWS/	/experiments/ENCSR000EWE/	1_1,2_1	1,2	/files/ENCFF323AWS/@@download/ENCFF323AWS.bed.gz	ZNF274	K562	no-mod-or-treatment	peggy-farnham	K562	ZNF274 ChIP-seq on human K562	ENCBS667AAA	EFO:0002067	0	0	0	407
/files/ENCFF954FAQ/	/experiments/ENCSR000ANO/	1_1,2_1	1,2	/files/ENCFF954FAQ/@@download/ENCFF954FAQ.bed.gz	CTCF	fibroblast-of-lung	no-mod-or-treatment	bradley-bernstein	fibroblast of lung female child (11 year) and male adult (45 years)	CTCF ChIP-seq on human NHLF	ENCBS339AAA,ENCBS149EDI	CL:0002553	0	0	0	39297
/files/ENCFF303TSY/	/experiments/ENCSR397DQC/	1_1,2_1	1,2	/files/ENCFF303TSY/@@download/ENCFF303TSY.bed.gz	eGFP-KLF16	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-KLF16 ChIP-seq on human HEK293 cells.	ENCBS099BWK,ENCBS255NNL	EFO:0001182	0	1	1	18037
/files/ENCFF128WXR/	/experiments/ENCSR522LDJ/	1_1,2_1	1,2	/files/ENCFF128WXR/@@download/ENCFF128WXR.bed.gz	HDGF	HEK293T	no-mod-or-treatment	michael-snyder	HEK293T	HDGF ChIP-seq on human HEK293T	ENCBS276VDW,ENCBS582KZL	EFO:0001184	0	0	0	3343
/files/ENCFF144OPN/	/experiments/ENCSR109ODF/	1_1,2_1	1,2	/files/ENCFF144OPN/@@download/ENCFF144OPN.bed.gz	HES1	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	HES1 ChIP-seq on human MCF-7	ENCBS308QKF,ENCBS957OEW	EFO:0001203	0	0	0	4921
/files/ENCFF034OSV/	/experiments/ENCSR785OKZ/	3_1,4_1	3,4	/files/ENCFF034OSV/@@download/ENCFF034OSV.bed.gz	RB1	GM12878	no-mod-or-treatment	michael-snyder	GM12878	RB1 ChIP-seq on human GM12878	ENCBS965YSG,ENCBS607NAA	EFO:0002784	0	0	0	19716
/files/ENCFF068YLN/	/experiments/ENCSR000DNI/	1_1,2_1	1,2	/files/ENCFF068YLN/@@download/ENCFF068YLN.bed.gz	CTCF	spleen	no-mod-or-treatment	vishwanath-iyer	spleen female adult (20 years) and female adult (30 years)	CTCF ChIP-seq on human spleen	ENCBS362AAA,ENCBS149AAA	UBERON:0002106	0	0	0	38642
/files/ENCFF951VPZ/	/experiments/ENCSR324RCI/	1_1,2_1	1,2	/files/ENCFF951VPZ/@@download/ENCFF951VPZ.bed.gz	FOXA1	liver	no-mod-or-treatment	richard-myers	liver female child (4 years)	Chip-Seq on FOXA1-human	ENCBS401URL	UBERON:0002107	0	0	0	19567
/files/ENCFF214NJL/	/experiments/ENCSR412YGM/	1_1,2_1	1,2	/files/ENCFF214NJL/@@download/ENCFF214NJL.bed.gz	ZSCAN29	GM12878	no-mod-or-treatment	michael-snyder	GM12878	ZSCAN29 ChIP-seq on human GM12878	ENCBS436SAI,ENCBS607NAA	EFO:0002784	0	0	0	7559
/files/ENCFF417DTI/	/experiments/ENCSR000EWJ/	1_1,2_1	1,2	/files/ENCFF417DTI/@@download/ENCFF417DTI.bed.gz	E2F6	K562	no-mod-or-treatment	peggy-farnham	K562	E2F6 ChIP-seq on human K562	ENCBS667AAA	EFO:0002067	0	0	0	19042
/files/ENCFF293LRQ/	/experiments/ENCSR080XEY/	1_1,2_1	1,2	/files/ENCFF293LRQ/@@download/ENCFF293LRQ.bed.gz	FOXA2	liver	no-mod-or-treatment	richard-myers	liver female child (4 years)	Chip-Seq on FOXA2-human	ENCBS401URL	UBERON:0002107	0	0	0	28638
/files/ENCFF562ADR/	/experiments/ENCSR991ADX/	1_1,2_1	1,2	/files/ENCFF562ADR/@@download/ENCFF562ADR.bed.gz	U2AF2	HepG2	no-mod-or-treatment	xiang-dong-fu	HepG2	U2AF2 ChIP-seq in HepG2	ENCBS808XDL,ENCBS030GWA	EFO:0001187	0	0	0	3137
/files/ENCFF730MQM/	/experiments/ENCSR857PBV/	1_1,2_1	1,2	/files/ENCFF730MQM/@@download/ENCFF730MQM.bed.gz	CTCF	22Rv1	no-mod-or-treatment	michael-snyder	22Rv1	CTCF ChIP-seq on human 22Rv1	ENCBS822DIG,ENCBS737IZN	EFO:0002095	0	0	0	91390
/files/ENCFF134JLR/	/experiments/ENCSR720HUL/	1_1,2_1	1,2	/files/ENCFF134JLR/@@download/ENCFF134JLR.bed.gz	E2F1	K562	no-mod-or-treatment	michael-snyder	K562	E2F1 ChIP-seq on human K562	ENCBS320BUL,ENCBS207UAM	EFO:0002067	0	0	0	23204
/files/ENCFF710LLF/	/experiments/ENCSR047LSJ/	1_1,2_1	1,2	/files/ENCFF710LLF/@@download/ENCFF710LLF.bed.gz	TAF15	K562	no-mod-or-treatment	xiang-dong-fu	K562	TAF15 ChIP-seq in K562	ENCBS292UVA,ENCBS051ABU	EFO:0002067	0	0	0	722
/files/ENCFF056OIG/	/experiments/ENCSR836COE/	1_1,2_1	1,2	/files/ENCFF056OIG/@@download/ENCFF056OIG.bed.gz	RBM17	K562	no-mod-or-treatment	xiang-dong-fu	K562	RBM17 ChIP-seq in K562	ENCBS217XCN,ENCBS246UOA	EFO:0002067	0	0	0	53
/files/ENCFF667JVF/	/experiments/ENCSR781DPA/	2_1,3_1	2,3	/files/ENCFF667JVF/@@download/ENCFF667JVF.bed.gz	eGFP-ZNF830	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF830 ChIP-seq on human HEK293 cells.	ENCBS297MMH,ENCBS299SHJ	EFO:0001182	0	1	1	499
/files/ENCFF050CYK/	/experiments/ENCSR000DYX/	1_1,2_1	1,2	/files/ENCFF050CYK/@@download/ENCFF050CYK.bed.gz	SIN3A	GM12878	no-mod-or-treatment	michael-snyder	GM12878	SIN3A ChIP-seq on human GM12878 produced by the Snyder lab	ENCBS630AAA	EFO:0002784	0	0	0	14754
/files/ENCFF924KFU/	/experiments/ENCSR680OFU/	1_1,2_1	1,2	/files/ENCFF924KFU/@@download/ENCFF924KFU.bed.gz	EP300	HeLa-S3	no-mod-or-treatment	michael-snyder	HeLa-S3	EP300 ChIP-seq on human HeLa-S3	ENCBS577WSP,ENCBS061SJE	EFO:0002791	0	0	0	22989
/files/ENCFF392JWA/	/experiments/ENCSR000DYZ/	1_1,2_1	1,2	/files/ENCFF392JWA/@@download/ENCFF392JWA.bed.gz	TBL1XR1	GM12878	no-mod-or-treatment	michael-snyder	GM12878	TBL1XR1 ChIP-seq on human GM12878 produced by the Snyder lab	ENCBS630AAA	EFO:0002784	0	0	0	16357
