file_id	accession	dataset	genome_assembly	output_type	technical_replicates	biological_replicates	download_url	linecount	target_label	biosample_short_name	mod_or_treament	lab	biosample_summary	description	biosample_accession	biosample_ontology_id	biosample_treatments	biosample_applied_mods	biosample_genetic_mods
/files/ENCFF515DUD/	ENCFF515DUD	/experiments/ENCSR396QWK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF515DUD/@@download/ENCFF515DUD.bed.gz	11320	3xFLAG-MBD1	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS201IDJ,ENCBS405JBR	EFO:0001187	0	1	1
/files/ENCFF515KNI/	ENCFF515KNI	/experiments/ENCSR000DSZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF515KNI/@@download/ENCFF515KNI.bed.gz	46484	CTCF	astrocyte-of-the-cerebellum	no-mod-or-treatment	john-stamatoyannopoulos	astrocyte of the cerebellum	CTCF ChIP-seq on human HAc	ENCBS115FPY,ENCBS303AAA	CL:0002603	0	0	0
/files/ENCFF515RFW/	ENCFF515RFW	/experiments/ENCSR000BIK/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF515RFW/@@download/ENCFF515RFW.bed.gz	300000	POLR2A	GM12891	no-mod-or-treatment	richard-myers	GM12891	POLR2A ChIP-seq protocol PCR1x on human GM12891	ENCBS388ENC	EFO:0002785	0	0	0
/files/ENCFF515YFU/	ENCFF515YFU	/experiments/ENCSR886RYH/	GRCh38	optimal idr thresholded peaks	3_1,4_1	3,4	/files/ENCFF515YFU/@@download/ENCFF515YFU.bed.gz	12952	NONO	K562	no-mod-or-treatment	michael-snyder	K562	NONO ChIP-seq on human K562	ENCBS626VGF,ENCBS366EQO	EFO:0002067	0	0	0
/files/ENCFF516BGW/	ENCFF516BGW	/experiments/ENCSR897ZXU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF516BGW/@@download/ENCFF516BGW.bed.gz	300000	E2F8	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	E2F8 ChIP-seq on human MCF-7	ENCBS158RRU,ENCBS705BBA	EFO:0001203	0	0	0
/files/ENCFF516BJP/	ENCFF516BJP	/experiments/ENCSR388QZF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF516BJP/@@download/ENCFF516BJP.bed.gz	300000	POLR2A	K562	no-mod-or-treatment	michael-snyder	K562	POLR2A ChIP-seq on human K562	ENCBS837GDT,ENCBS576ESJ	EFO:0002067	0	0	0
/files/ENCFF516BQY/	ENCFF516BQY	/experiments/ENCSR019KPC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF516BQY/@@download/ENCFF516BQY.bed.gz	300000	PLRG1	HepG2	no-mod-or-treatment	michael-snyder	HepG2	PLRG1 ChIP-seq on human HepG2	ENCBS157PJQ,ENCBS787RAZ	EFO:0001187	0	0	0
/files/ENCFF516QCS/	ENCFF516QCS	/experiments/ENCSR000EUO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF516QCS/@@download/ENCFF516QCS.bed.gz	300000	CTBP2	H1	no-mod-or-treatment	peggy-farnham	H1	CTBP2 ChIP-seq on human H1-hESC	ENCBS668AAA	EFO:0003042	0	0	0
/files/ENCFF516QUC/	ENCFF516QUC	/experiments/ENCSR369NGL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF516QUC/@@download/ENCFF516QUC.bed.gz	29011	POLR2AphosphoS5	GM23338	no-mod-or-treatment	richard-myers	GM23338 originated from GM23248	Chip-Seq on PGP1 iPSC	ENCBS368AAA,ENCBS373AAA	EFO:0007950	0	0	0
/files/ENCFF516UWH/	ENCFF516UWH	/experiments/ENCSR210ZYL/	GRCh38	optimal idr thresholded peaks	3_1,4_1	3,4	/files/ENCFF516UWH/@@download/ENCFF516UWH.bed.gz	2795	NBN	HepG2	no-mod-or-treatment	michael-snyder	HepG2	NBN ChIP-seq on human HepG2	ENCBS541YFT,ENCBS225ERF	EFO:0001187	0	0	0
/files/ENCFF516YLJ/	ENCFF516YLJ	/experiments/ENCSR000BLS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF516YLJ/@@download/ENCFF516YLJ.bed.gz	300000	RAD21	HepG2	no-mod-or-treatment	richard-myers	HepG2	RAD21 ChIP-seq protocol v041610.1 on human HepG2	ENCBS114ENC	EFO:0001187	0	0	0
/files/ENCFF517EJH/	ENCFF517EJH	/experiments/ENCSR715UCI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF517EJH/@@download/ENCFF517EJH.bed.gz	50193	3xFLAG-SOX13	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS362ECJ,ENCBS937FXB	EFO:0001187	0	1	1
/files/ENCFF517IJC/	ENCFF517IJC	/experiments/ENCSR959OMS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF517IJC/@@download/ENCFF517IJC.bed.gz	300000	3xFLAG-SAP130	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS309DCO,ENCBS579GLC	EFO:0001187	0	1	1
/files/ENCFF517IXK/	ENCFF517IXK	/experiments/ENCSR000BRR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF517IXK/@@download/ENCFF517IXK.bed.gz	13571	STAT5A	K562	no-mod-or-treatment	richard-myers	K562	STAT5A ChIP-seq protocol v042211.1 on human K562	ENCBS109ENC	EFO:0002067	0	0	0
/files/ENCFF517RFG/	ENCFF517RFG	/experiments/ENCSR897JCM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF517RFG/@@download/ENCFF517RFG.bed.gz	300000	eGFP-ZNF491	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF491 ChIP-seq on human HEK293 cells.	ENCBS323PSJ,ENCBS671DPO	EFO:0001182	0	1	1
/files/ENCFF518JFN/	ENCFF518JFN	/experiments/ENCSR000EUN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF518JFN/@@download/ENCFF518JFN.bed.gz	300000	ZNF274	H1	no-mod-or-treatment	peggy-farnham	H1	ZNF274 ChIP-seq on human H1-hESC	ENCBS668AAA	EFO:0003042	0	0	0
/files/ENCFF518MQA/	ENCFF518MQA	/experiments/ENCSR240PRQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF518MQA/@@download/ENCFF518MQA.bed.gz	58981	CTCF	HCT116	no-mod-or-treatment	bradley-bernstein	HCT116		ENCBS494OPB,ENCBS847SOB	EFO:0002824	0	0	0
/files/ENCFF519BOO/	ENCFF519BOO	/experiments/ENCSR000BLB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF519BOO/@@download/ENCFF519BOO.bed.gz	3016	NR3C1	Ishikawa	has-mod-or-treatment	richard-myers	Ishikawa treated with 0.02% ethanol for 1 hour	NR3C1 ChIP-seq protocol v041610.2 on human ECC-1 treated with 0.02% ethanol. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.	ENCBS336PJO	EFO:0005718	1	0	0
/files/ENCFF519CXF/	ENCFF519CXF	/experiments/ENCSR000AKO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF519CXF/@@download/ENCFF519CXF.bed.gz	49765	CTCF	K562	no-mod-or-treatment	bradley-bernstein	K562	CTCF ChIP-seq on human K562	ENCBS674MPN,ENCBS639AAA	EFO:0002067	0	0	0
/files/ENCFF519GUH/	ENCFF519GUH	/experiments/ENCSR349TZO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF519GUH/@@download/ENCFF519GUH.bed.gz	300000	NCOA2	K562	no-mod-or-treatment	michael-snyder	K562	NCOA2 ChIP-seq on human K562	ENCBS298PAM,ENCBS357NWO	EFO:0002067	0	0	0
/files/ENCFF519PCW/	ENCFF519PCW	/experiments/ENCSR780ESQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF519PCW/@@download/ENCFF519PCW.bed.gz	300000	eGFP-KLF14	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-KLF14 ChIP-seq on human HEK293 cells.	ENCBS949DFI,ENCBS348BZR	EFO:0001182	0	1	1
/files/ENCFF519QJO/	ENCFF519QJO	/experiments/ENCSR414TYY/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF519QJO/@@download/ENCFF519QJO.bed.gz	300000	RUNX1	K562	no-mod-or-treatment	michael-snyder	K562	RUNX1 ChIP-seq on human K562	ENCBS232KKV,ENCBS207UAM	EFO:0002067	0	0	0
/files/ENCFF519RWJ/	ENCFF519RWJ	/experiments/ENCSR893WSB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF519RWJ/@@download/ENCFF519RWJ.bed.gz	39982	HDAC2	K562	no-mod-or-treatment	michael-snyder	K562	HDAC2 ChIP-seq on human K562	ENCBS387VPF,ENCBS352MRW	EFO:0002067	0	0	0
/files/ENCFF519TLP/	ENCFF519TLP	/experiments/ENCSR504VDV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF519TLP/@@download/ENCFF519TLP.bed.gz	300000	eGFP-ZNF654	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF654 ChIP-seq on human HEK293 cells.	ENCBS603HMT,ENCBS543KCA	EFO:0001182	0	1	1
/files/ENCFF519TRJ/	ENCFF519TRJ	/experiments/ENCSR337NQP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF519TRJ/@@download/ENCFF519TRJ.bed.gz	2072	ESRRA	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	ESRRA ChIP-seq on human MCF-7	ENCBS764AUT,ENCBS868OVR	EFO:0001203	0	0	0
/files/ENCFF519XTN/	ENCFF519XTN	/experiments/ENCSR702BYX/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF519XTN/@@download/ENCFF519XTN.bed.gz	24033	NFIB	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	NFIB ChIP-seq on human MCF-7	ENCBS295JCF,ENCBS253AAE	EFO:0001203	0	0	0
/files/ENCFF520DDS/	ENCFF520DDS	/experiments/ENCSR046HGP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF520DDS/@@download/ENCFF520DDS.bed.gz	300000	EZH2	HCT116	no-mod-or-treatment	bradley-bernstein	HCT116		ENCBS851PYB,ENCBS847SOB	EFO:0002824	0	0	0
/files/ENCFF520DIY/	ENCFF520DIY	/experiments/ENCSR107RHZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF520DIY/@@download/ENCFF520DIY.bed.gz	1274	YBX1	K562	no-mod-or-treatment	michael-snyder	K562	YBX1 ChIP-seq on human K562	ENCBS953HJY,ENCBS697XFI	EFO:0002067	0	0	0
/files/ENCFF520GJC/	ENCFF520GJC	/experiments/ENCSR000BPY/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF520GJC/@@download/ENCFF520GJC.bed.gz	17425	GABPA	A549	has-mod-or-treatment	richard-myers	A549 treated with 0.02% ethanol for 1 hour	GAbisphenol A ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%	ENCBS423ENC	EFO:0001086	1	0	0
/files/ENCFF520HDU/	ENCFF520HDU	/experiments/ENCSR518WPL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF520HDU/@@download/ENCFF520HDU.bed.gz	300000	NR2F6	HepG2	no-mod-or-treatment	richard-myers	HepG2	Chip-Seq on HepG2	ENCBS515IJA,ENCBS684ULB	EFO:0001187	0	0	0
/files/ENCFF520QSR/	ENCFF520QSR	/experiments/ENCSR331BDJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF520QSR/@@download/ENCFF520QSR.bed.gz	18274	NKRF	K562	no-mod-or-treatment	michael-snyder	K562	NKRF ChIP-seq on human K562	ENCBS465MWC,ENCBS406RFF	EFO:0002067	0	0	0
/files/ENCFF521DTH/	ENCFF521DTH	/experiments/ENCSR184SVO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF521DTH/@@download/ENCFF521DTH.bed.gz	300000	3xFLAG-ZBTB26	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS818KEJ,ENCBS492KIP	EFO:0001187	0	1	1
/files/ENCFF521EAO/	ENCFF521EAO	/experiments/ENCSR512NLO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF521EAO/@@download/ENCFF521EAO.bed.gz	300000	MNT	K562	no-mod-or-treatment	michael-snyder	K562	MNT ChIP-seq on human K562	ENCBS994WPS,ENCBS520IYS	EFO:0002067	0	0	0
/files/ENCFF521GGF/	ENCFF521GGF	/experiments/ENCSR701RXW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF521GGF/@@download/ENCFF521GGF.bed.gz	300000	eGFP-ZNF530	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF530 ChIP-seq on human HEK293 cells.	ENCBS976SKV,ENCBS599LKO	EFO:0001182	0	1	1
/files/ENCFF521MOQ/	ENCFF521MOQ	/experiments/ENCSR822AHX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF521MOQ/@@download/ENCFF521MOQ.bed.gz	300000	IKZF2	GM12878	no-mod-or-treatment	michael-snyder	GM12878	IKZF2 ChIP-seq on human GM12878	ENCBS519VWT,ENCBS339VHO	EFO:0002784	0	0	0
/files/ENCFF521USI/	ENCFF521USI	/experiments/ENCSR553QMC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF521USI/@@download/ENCFF521USI.bed.gz	300000	3xFLAG-ZNF7	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS971ZFZ,ENCBS429APO	EFO:0001187	0	1	1
/files/ENCFF521WPO/	ENCFF521WPO	/experiments/ENCSR176EXN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF521WPO/@@download/ENCFF521WPO.bed.gz	300000	JUN	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	JUN ChIP-seq on human MCF-7	ENCBS053YJT,ENCBS216AOQ	EFO:0001203	0	0	0
/files/ENCFF523CUM/	ENCFF523CUM	/experiments/ENCSR455DOO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF523CUM/@@download/ENCFF523CUM.bed.gz	22634	3xFLAG-RCOR2	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS543FMH,ENCBS957VMX	EFO:0001187	0	1	1
/files/ENCFF524LUT/	ENCFF524LUT	/experiments/ENCSR407BEZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF524LUT/@@download/ENCFF524LUT.bed.gz	300000	ZHX2	HepG2	no-mod-or-treatment	richard-myers	HepG2	ZHX2 ChIP-seq on human HepG2	ENCBS399FDJ,ENCBS250DDC	EFO:0001187	0	0	0
/files/ENCFF525MPI/	ENCFF525MPI	/experiments/ENCSR710WLO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF525MPI/@@download/ENCFF525MPI.bed.gz	33398	MGA	K562	no-mod-or-treatment	michael-snyder	K562	MGA ChIP-seq on human K562	ENCBS320BUL,ENCBS953HJY	EFO:0002067	0	0	0
/files/ENCFF525PTS/	ENCFF525PTS	/experiments/ENCSR116QUR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF525PTS/@@download/ENCFF525PTS.bed.gz	300000	CSDE1	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	CSDE1 ChIP-seq on human MCF-7	ENCBS028FSB,ENCBS726ASX	EFO:0001203	0	0	0
/files/ENCFF525RRP/	ENCFF525RRP	/experiments/ENCSR785UCD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF525RRP/@@download/ENCFF525RRP.bed.gz	2678	ZNF8	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	ZNF8 ChIP-seq on human MCF-7	ENCBS868OVR,ENCBS773JGQ	EFO:0001203	0	0	0
/files/ENCFF526AOS/	ENCFF526AOS	/experiments/ENCSR138RCE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF526AOS/@@download/ENCFF526AOS.bed.gz	469	eGFP-ZNF132	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF132 ChIP-seq on human HEK293 cells.	ENCBS274LVS,ENCBS478IQA	EFO:0001182	0	1	1
/files/ENCFF526PMI/	ENCFF526PMI	/experiments/ENCSR907JPB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF526PMI/@@download/ENCFF526PMI.bed.gz	1108	ZMIZ1	K562	no-mod-or-treatment	michael-snyder	K562	ZMIZ1 ChIP-seq on human K562	ENCBS555MCX,ENCBS361MEX	EFO:0002067	0	0	0
/files/ENCFF526QZM/	ENCFF526QZM	/experiments/ENCSR200JYP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF526QZM/@@download/ENCFF526QZM.bed.gz	300000	ZNF316	K562	no-mod-or-treatment	michael-snyder	K562	ZNF316 ChIP-seq on human K562	ENCBS839CNN,ENCBS576ESJ	EFO:0002067	0	0	0
/files/ENCFF526WVH/	ENCFF526WVH	/experiments/ENCSR680UQE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF526WVH/@@download/ENCFF526WVH.bed.gz	48072	IKZF2	GM12878	no-mod-or-treatment	michael-snyder	GM12878	IKZF2 ChIP-seq on human GM12878	ENCBS519VWT,ENCBS339VHO	EFO:0002784	0	0	0
/files/ENCFF527EGF/	ENCFF527EGF	/experiments/ENCSR000EZU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF527EGF/@@download/ENCFF527EGF.bed.gz	21794	MYC	K562	has-mod-or-treatment	sherman-weissman	K562 treated with Interferon gamma for 6 hours	MYC ChIP-seq on human K562 treated with IFNg for 6 hours	ENCBS789AAA	EFO:0002067	1	0	0
/files/ENCFF528RCQ/	ENCFF528RCQ	/experiments/ENCSR000BMC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF528RCQ/@@download/ENCFF528RCQ.bed.gz	300000	HDAC2	HepG2	no-mod-or-treatment	richard-myers	HepG2	HDAC2 ChIP-seq protocol v041610.1 on human HepG2	ENCBS114ENC	EFO:0001187	0	0	0
/files/ENCFF528VUJ/	ENCFF528VUJ	/experiments/ENCSR000BGB/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF528VUJ/@@download/ENCFF528VUJ.bed.gz	300000	FOXP2	SK-N-MC	no-mod-or-treatment	richard-myers	SK-N-MC	FOXP2 ChIP-seq protocol PCR2x on human SK-N-MC.	ENCBS426ENC	EFO:0002860	0	0	0
/files/ENCFF529BDW/	ENCFF529BDW	/experiments/ENCSR654CQU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF529BDW/@@download/ENCFF529BDW.bed.gz	3162	SNIP1	K562	no-mod-or-treatment	michael-snyder	K562	SNIP1 ChIP-seq on human K562	ENCBS953HJY,ENCBS697XFI	EFO:0002067	0	0	0
/files/ENCFF529JCF/	ENCFF529JCF	/experiments/ENCSR619QFT/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF529JCF/@@download/ENCFF529JCF.bed.gz	300000	eGFP-ZNF300	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF300 ChIP-seq on human HEK293 cells.	ENCBS173GZJ,ENCBS904VDR	EFO:0001182	0	1	1
/files/ENCFF529NHH/	ENCFF529NHH	/experiments/ENCSR189VXS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF529NHH/@@download/ENCFF529NHH.bed.gz	300000	GTF2F1	K562	no-mod-or-treatment	michael-snyder	K562	GTF2F1 ChIP-seq on human K562	ENCBS187ZIN,ENCBS727RLP	EFO:0002067	0	0	0
/files/ENCFF529UJY/	ENCFF529UJY	/experiments/ENCSR938ETG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF529UJY/@@download/ENCFF529UJY.bed.gz	8526	3xFLAG-KLF9	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS408KWQ,ENCBS509ZLZ	EFO:0001187	0	1	1
/files/ENCFF530LIW/	ENCFF530LIW	/experiments/ENCSR768VNZ/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF530LIW/@@download/ENCFF530LIW.bed.gz	26319	eGFP-ZSCAN30	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZSCAN30 ChIP-seq on human HEK293 cells.	ENCBS290EEM,ENCBS149UZN	EFO:0001182	0	1	1
/files/ENCFF530MXL/	ENCFF530MXL	/experiments/ENCSR742TMU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF530MXL/@@download/ENCFF530MXL.bed.gz	300000	ZNF282	K562	no-mod-or-treatment	michael-snyder	K562	ZNF282 ChIP-seq on human K562	ENCBS617TOY,ENCBS048GNZ	EFO:0002067	0	0	0
/files/ENCFF531ASI/	ENCFF531ASI	/experiments/ENCSR853ADA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF531ASI/@@download/ENCFF531ASI.bed.gz	300000	NRF1	HepG2	no-mod-or-treatment	richard-myers	HepG2	Chip-Seq on HepG2	ENCBS515IJA,ENCBS684ULB	EFO:0001187	0	0	0
/files/ENCFF531KOV/	ENCFF531KOV	/experiments/ENCSR514VYD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF531KOV/@@download/ENCFF531KOV.bed.gz	42164	NR2F1	GM12878	no-mod-or-treatment	michael-snyder	GM12878	NR2F1 ChIP-seq on human GM12878	ENCBS436SAI,ENCBS607NAA	EFO:0002784	0	0	0
/files/ENCFF531TPG/	ENCFF531TPG	/experiments/ENCSR337NWW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF531TPG/@@download/ENCFF531TPG.bed.gz	300000	HDAC2	HepG2	no-mod-or-treatment	michael-snyder	HepG2	HDAC2 ChIP-seq on human HepG2	ENCBS591PPP,ENCBS716YFX	EFO:0001187	0	0	0
/files/ENCFF532BAK/	ENCFF532BAK	/experiments/ENCSR695EQB/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF532BAK/@@download/ENCFF532BAK.bed.gz	300000	ZNF24	K562	no-mod-or-treatment	michael-snyder	K562	ZNF24 ChIP-seq on human K562	ENCBS125ACM,ENCBS719UQU	EFO:0002067	0	0	0
/files/ENCFF532HCE/	ENCFF532HCE	/experiments/ENCSR387SYS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF532HCE/@@download/ENCFF532HCE.bed.gz	3646	DEAF1	K562	no-mod-or-treatment	richard-myers	K562	Chip-Seq on K562-human	ENCBS577JGM,ENCBS316CKF	EFO:0002067	0	0	0
/files/ENCFF532KPP/	ENCFF532KPP	/experiments/ENCSR906PEI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF532KPP/@@download/ENCFF532KPP.bed.gz	1214	SP1	HEK293T	no-mod-or-treatment	michael-snyder	HEK293T	SP1 ChIP-seq on human HEK293T	ENCBS276VDW,ENCBS582KZL	EFO:0001184	0	0	0
/files/ENCFF533GSH/	ENCFF533GSH	/experiments/ENCSR000BLI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF533GSH/@@download/ENCFF533GSH.bed.gz	32185	E2F6	K562	no-mod-or-treatment	richard-myers	K562	E2F6 ChIP-seq protocol v041610.2 on human K562	ENCBS109ENC	EFO:0002067	0	0	0
/files/ENCFF533OBT/	ENCFF533OBT	/experiments/ENCSR674SCQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF533OBT/@@download/ENCFF533OBT.bed.gz	4727	eGFP-ZNF354B	K562	has-mod-or-treatment	michael-snyder	K562 genetically modified using stable transfection	eGFP-ZNF354B ChIP-seq on human K562	ENCBS933IRC,ENCBS691VMX	EFO:0002067	0	1	1
/files/ENCFF534ADS/	ENCFF534ADS	/experiments/ENCSR591EBL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF534ADS/@@download/ENCFF534ADS.bed.gz	300000	NBN	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	NBN ChIP-seq on human MCF-7	ENCBS195LAY,ENCBS957OEW	EFO:0001203	0	0	0
/files/ENCFF534GKQ/	ENCFF534GKQ	/experiments/ENCSR000EEL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF534GKQ/@@download/ENCFF534GKQ.bed.gz	18061	TBP	HepG2	no-mod-or-treatment	michael-snyder	HepG2	TBP ChIP-seq on human HepG2	ENCBS638AAA	EFO:0001187	0	0	0
/files/ENCFF534PVK/	ENCFF534PVK	/experiments/ENCSR000EGV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF534PVK/@@download/ENCFF534PVK.bed.gz	300000	BHLHE40	K562	no-mod-or-treatment	michael-snyder	K562	BHLHE40 ChIP-seq on human K562	ENCBS039ENC	EFO:0002067	0	0	0
/files/ENCFF534VQL/	ENCFF534VQL	/experiments/ENCSR154EIH/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF534VQL/@@download/ENCFF534VQL.bed.gz	2523	TRIP13	K562	no-mod-or-treatment	michael-snyder	K562	TRIP13 ChIP-seq on human K562	ENCBS603CUX,ENCBS125ACM	EFO:0002067	0	0	0
/files/ENCFF535BMV/	ENCFF535BMV	/experiments/ENCSR290MUH/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF535BMV/@@download/ENCFF535BMV.bed.gz	33376	eGFP-GABPA	K562	has-mod-or-treatment	kevin-white	K562 genetically modified using stable transfection	eGFP-GABPA ChIP-seq on human K562	ENCBS021UXC,ENCBS084QBR	EFO:0002067	0	1	1
/files/ENCFF535FVE/	ENCFF535FVE	/experiments/ENCSR000BMH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF535FVE/@@download/ENCFF535FVE.bed.gz	300000	YY1	K562	no-mod-or-treatment	richard-myers	K562	YY1 ChIP-seq protocol v041610.2 on human K562	ENCBS109ENC	EFO:0002067	0	0	0
